geoid,geoid2,geodisplay,naicsid,establishment_type,op_type,tax_type,year,est_count,receipts,op_exp,payroll,q1payroll,employees,receipts_from_admin,receipts_from_estimate
Geographic identifier code,Id2,Geographic area name,2012 NAICS code,Meaning of 2012 NAICS code,Type of operation or tax status code,Meaning of Type of operation or tax status code,Year,Number of establishments,"Receipts/Revenue ($1,000)","Operating expenses ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12,Percent of receipts/revenue from administrative records (%),Percent of receipts/revenue estimated (%)
330M200US448,448,"Quincy-Hannibal, IL-MO CSA",61162,Sports and recreation instruction,A,All establishments,2012,4,D,N,D,D,b,D,D
330M200US448,448,"Quincy-Hannibal, IL-MO CSA",61162,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US448,448,"Quincy-Hannibal, IL-MO CSA",61162,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US448,448,"Quincy-Hannibal, IL-MO CSA",611620,Sports and recreation instruction,A,All establishments,2012,4,D,N,D,D,b,D,D
330M200US448,448,"Quincy-Hannibal, IL-MO CSA",611620,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US448,448,"Quincy-Hannibal, IL-MO CSA",611620,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61,Educational services,A,All establishments,2012,598,D,N,D,D,i,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61,Educational services,T,Establishments subject to federal income tax,2012,511,D,N,D,D,h,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61,Educational services,Y,Establishments exempt from federal income tax,2012,87,D,D,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611,Educational services,A,All establishments,2012,598,D,N,D,D,i,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611,Educational services,T,Establishments subject to federal income tax,2012,511,D,N,D,D,h,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611,Educational services,Y,Establishments exempt from federal income tax,2012,87,D,D,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6114,Business schools and computer and management training,A,All establishments,2012,96,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6114,Business schools and computer and management training,T,Establishments subject to federal income tax,2012,85,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,2012,11,D,D,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61142,Computer training,A,All establishments,2012,24,43022,N,9906,2526,146,31.4,4.1
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61142,Computer training,T,Establishments subject to federal income tax,2012,24,43022,N,9906,2526,146,31.4,4.1
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611420,Computer training,A,All establishments,2012,24,43022,N,9906,2526,146,31.4,4.1
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611420,Computer training,T,Establishments subject to federal income tax,2012,24,43022,N,9906,2526,146,31.4,4.1
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61143,Professional and management development training,A,All establishments,2012,72,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61143,Professional and management development training,T,Establishments subject to federal income tax,2012,61,D,N,D,D,e,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61143,Professional and management development training,Y,Establishments exempt from federal income tax,2012,11,D,D,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611430,Professional and management development training,A,All establishments,2012,72,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611430,Professional and management development training,T,Establishments subject to federal income tax,2012,61,D,N,D,D,e,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611430,Professional and management development training,Y,Establishments exempt from federal income tax,2012,11,D,D,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6115,Technical and trade schools,A,All establishments,2012,49,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6115,Technical and trade schools,T,Establishments subject to federal income tax,2012,48,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6115,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61151,Technical and trade schools,A,All establishments,2012,49,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61151,Technical and trade schools,T,Establishments subject to federal income tax,2012,48,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61151,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611511,Cosmetology and barber schools,A,All establishments,2012,13,D,N,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,2012,13,D,N,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611512,Flight training,A,All establishments,2012,5,D,N,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611512,Flight training,T,Establishments subject to federal income tax,2012,5,D,N,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611513,Apprenticeship training,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611513,Apprenticeship training,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611513,Apprenticeship training,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611519,Other technical and trade schools,A,All establishments,2012,29,D,N,D,D,e,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611519,Other technical and trade schools,T,Establishments subject to federal income tax,2012,29,D,N,D,D,e,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6116,Other schools and instruction,A,All establishments,2012,369,D,N,D,D,g,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6116,Other schools and instruction,T,Establishments subject to federal income tax,2012,311,D,N,D,D,g,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6116,Other schools and instruction,Y,Establishments exempt from federal income tax,2012,58,D,D,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61161,Fine arts schools,A,All establishments,2012,119,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61161,Fine arts schools,T,Establishments subject to federal income tax,2012,108,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61161,Fine arts schools,Y,Establishments exempt from federal income tax,2012,11,D,D,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611610,Fine arts schools,A,All establishments,2012,119,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611610,Fine arts schools,T,Establishments subject to federal income tax,2012,108,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611610,Fine arts schools,Y,Establishments exempt from federal income tax,2012,11,D,D,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6116101,Dance schools (including children's and professionals'),A,All establishments,2012,77,D,N,D,D,e,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6116101,Dance schools (including children's and professionals'),T,Establishments subject to federal income tax,2012,74,D,N,D,D,e,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6116101,Dance schools (including children's and professionals'),Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,a,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6116102,"Art, drama, and music schools",A,All establishments,2012,42,D,N,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6116102,"Art, drama, and music schools",T,Establishments subject to federal income tax,2012,34,D,N,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6116102,"Art, drama, and music schools",Y,Establishments exempt from federal income tax,2012,8,D,D,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61162,Sports and recreation instruction,A,All establishments,2012,135,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61162,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,122,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61162,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,13,D,D,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611620,Sports and recreation instruction,A,All establishments,2012,135,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611620,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,122,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611620,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,13,D,D,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61163,Language schools,A,All establishments,2012,10,D,N,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61163,Language schools,T,Establishments subject to federal income tax,2012,5,D,N,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61163,Language schools,Y,Establishments exempt from federal income tax,2012,5,D,D,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611630,Language schools,A,All establishments,2012,10,D,N,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611630,Language schools,T,Establishments subject to federal income tax,2012,5,D,N,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611630,Language schools,Y,Establishments exempt from federal income tax,2012,5,D,D,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61169,All other schools and instruction,A,All establishments,2012,105,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61169,All other schools and instruction,T,Establishments subject to federal income tax,2012,76,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61169,All other schools and instruction,Y,Establishments exempt from federal income tax,2012,29,D,D,D,D,e,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611691,Exam preparation and tutoring,A,All establishments,2012,64,D,N,D,D,f,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611691,Exam preparation and tutoring,T,Establishments subject to federal income tax,2012,47,D,N,D,D,e,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611691,Exam preparation and tutoring,Y,Establishments exempt from federal income tax,2012,17,D,D,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611692,Automobile driving schools,A,All establishments,2012,4,D,N,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611692,Automobile driving schools,T,Establishments subject to federal income tax,2012,4,D,N,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611699,All other miscellaneous schools and instruction,A,All establishments,2012,37,D,N,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611699,All other miscellaneous schools and instruction,T,Establishments subject to federal income tax,2012,25,D,N,D,D,c,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611699,All other miscellaneous schools and instruction,Y,Establishments exempt from federal income tax,2012,12,D,D,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6117,Educational support services,A,All establishments,2012,84,155810,N,41797,10670,1429,9.6,1.8
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6117,Educational support services,T,Establishments subject to federal income tax,2012,67,D,N,D,D,g,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",6117,Educational support services,Y,Establishments exempt from federal income tax,2012,17,D,D,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61171,Educational support services,A,All establishments,2012,84,155810,N,41797,10670,1429,9.6,1.8
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61171,Educational support services,T,Establishments subject to federal income tax,2012,67,D,N,D,D,g,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",61171,Educational support services,Y,Establishments exempt from federal income tax,2012,17,D,D,D,D,b,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611710,Educational support services,A,All establishments,2012,84,155810,N,41797,10670,1429,9.6,1.8
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611710,Educational support services,T,Establishments subject to federal income tax,2012,67,D,N,D,D,g,D,D
330M200US450,450,"Raleigh-Durham-Chapel Hill, NC CSA",611710,Educational support services,Y,Establishments exempt from federal income tax,2012,17,D,D,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61,Educational services,A,All establishments,2012,36,8268,N,2785,861,185,13.2,12.5
330M200US452,452,"Rapid City-Spearfish, SD CSA",61,Educational services,T,Establishments subject to federal income tax,2012,32,D,N,D,D,c,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61,Educational services,Y,Establishments exempt from federal income tax,2012,4,D,D,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611,Educational services,A,All establishments,2012,36,8268,N,2785,861,185,13.2,12.5
330M200US452,452,"Rapid City-Spearfish, SD CSA",611,Educational services,T,Establishments subject to federal income tax,2012,32,D,N,D,D,c,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611,Educational services,Y,Establishments exempt from federal income tax,2012,4,D,D,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",6114,Business schools and computer and management training,A,All establishments,2012,4,904,N,200,48,6,12.2,2.4
330M200US452,452,"Rapid City-Spearfish, SD CSA",6114,Business schools and computer and management training,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61143,Professional and management development training,A,All establishments,2012,4,904,N,200,48,6,12.2,2.4
330M200US452,452,"Rapid City-Spearfish, SD CSA",61143,Professional and management development training,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61143,Professional and management development training,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611430,Professional and management development training,A,All establishments,2012,4,904,N,200,48,6,12.2,2.4
330M200US452,452,"Rapid City-Spearfish, SD CSA",611430,Professional and management development training,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611430,Professional and management development training,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",6115,Technical and trade schools,A,All establishments,2012,7,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",6115,Technical and trade schools,T,Establishments subject to federal income tax,2012,7,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61151,Technical and trade schools,A,All establishments,2012,7,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61151,Technical and trade schools,T,Establishments subject to federal income tax,2012,7,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611511,Cosmetology and barber schools,A,All establishments,2012,3,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,2012,3,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611513,Apprenticeship training,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611513,Apprenticeship training,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611519,Other technical and trade schools,A,All establishments,2012,3,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611519,Other technical and trade schools,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",6116,Other schools and instruction,A,All establishments,2012,21,3437,N,1313,305,127,20.8,6.4
330M200US452,452,"Rapid City-Spearfish, SD CSA",6116,Other schools and instruction,T,Establishments subject to federal income tax,2012,18,D,N,D,D,c,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",6116,Other schools and instruction,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61161,Fine arts schools,A,All establishments,2012,7,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61161,Fine arts schools,T,Establishments subject to federal income tax,2012,6,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61161,Fine arts schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611610,Fine arts schools,A,All establishments,2012,7,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611610,Fine arts schools,T,Establishments subject to federal income tax,2012,6,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611610,Fine arts schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",6116101,Dance schools (including children's and professionals'),A,All establishments,2012,5,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",6116101,Dance schools (including children's and professionals'),T,Establishments subject to federal income tax,2012,5,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",6116102,"Art, drama, and music schools",A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",6116102,"Art, drama, and music schools",T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",6116102,"Art, drama, and music schools",Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61162,Sports and recreation instruction,A,All establishments,2012,9,1969,N,772,179,63,28.4,4.8
330M200US452,452,"Rapid City-Spearfish, SD CSA",61162,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,7,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61162,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611620,Sports and recreation instruction,A,All establishments,2012,9,1969,N,772,179,63,28.4,4.8
330M200US452,452,"Rapid City-Spearfish, SD CSA",611620,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,7,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611620,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61169,All other schools and instruction,A,All establishments,2012,5,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61169,All other schools and instruction,T,Establishments subject to federal income tax,2012,5,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611691,Exam preparation and tutoring,A,All establishments,2012,2,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611691,Exam preparation and tutoring,T,Establishments subject to federal income tax,2012,2,D,N,D,D,b,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611699,All other miscellaneous schools and instruction,A,All establishments,2012,3,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611699,All other miscellaneous schools and instruction,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",6117,Educational support services,A,All establishments,2012,4,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",6117,Educational support services,T,Establishments subject to federal income tax,2012,4,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61171,Educational support services,A,All establishments,2012,4,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",61171,Educational support services,T,Establishments subject to federal income tax,2012,4,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611710,Educational support services,A,All establishments,2012,4,D,N,D,D,a,D,D
330M200US452,452,"Rapid City-Spearfish, SD CSA",611710,Educational support services,T,Establishments subject to federal income tax,2012,4,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61,Educational services,A,All establishments,2012,32,D,N,D,D,e,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61,Educational services,T,Establishments subject to federal income tax,2012,25,D,N,D,D,c,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61,Educational services,Y,Establishments exempt from federal income tax,2012,7,D,D,D,D,c,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611,Educational services,A,All establishments,2012,32,D,N,D,D,e,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611,Educational services,T,Establishments subject to federal income tax,2012,25,D,N,D,D,c,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611,Educational services,Y,Establishments exempt from federal income tax,2012,7,D,D,D,D,c,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",6114,Business schools and computer and management training,A,All establishments,2012,2,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",6114,Business schools and computer and management training,T,Establishments subject to federal income tax,2012,1,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61142,Computer training,A,All establishments,2012,1,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61142,Computer training,T,Establishments subject to federal income tax,2012,1,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611420,Computer training,A,All establishments,2012,1,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611420,Computer training,T,Establishments subject to federal income tax,2012,1,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61143,Professional and management development training,A,All establishments,2012,1,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61143,Professional and management development training,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611430,Professional and management development training,A,All establishments,2012,1,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611430,Professional and management development training,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",6115,Technical and trade schools,A,All establishments,2012,7,12395,N,4353,962,99,8.2,4.4
330M200US454,454,"Redding-Red Bluff, CA CSA",6115,Technical and trade schools,T,Establishments subject to federal income tax,2012,7,12395,N,4353,962,99,8.2,4.4
330M200US454,454,"Redding-Red Bluff, CA CSA",61151,Technical and trade schools,A,All establishments,2012,7,12395,N,4353,962,99,8.2,4.4
330M200US454,454,"Redding-Red Bluff, CA CSA",61151,Technical and trade schools,T,Establishments subject to federal income tax,2012,7,12395,N,4353,962,99,8.2,4.4
330M200US454,454,"Redding-Red Bluff, CA CSA",611511,Cosmetology and barber schools,A,All establishments,2012,2,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,2012,2,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611512,Flight training,A,All establishments,2012,2,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611512,Flight training,T,Establishments subject to federal income tax,2012,2,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611519,Other technical and trade schools,A,All establishments,2012,3,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611519,Other technical and trade schools,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",6116,Other schools and instruction,A,All establishments,2012,15,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",6116,Other schools and instruction,T,Establishments subject to federal income tax,2012,12,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",6116,Other schools and instruction,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61161,Fine arts schools,A,All establishments,2012,4,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61161,Fine arts schools,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61161,Fine arts schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611610,Fine arts schools,A,All establishments,2012,4,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611610,Fine arts schools,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611610,Fine arts schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",6116101,Dance schools (including children's and professionals'),A,All establishments,2012,4,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",6116101,Dance schools (including children's and professionals'),T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",6116101,Dance schools (including children's and professionals'),Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61162,Sports and recreation instruction,A,All establishments,2012,4,606,N,192,45,29,81.2,0
330M200US454,454,"Redding-Red Bluff, CA CSA",61162,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,3,D,N,D,D,b,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",61162,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US454,454,"Redding-Red Bluff, CA CSA",611620,Sports and recreation instruction,A,All establishments,2012,4,606,N,192,45,29,81.2,0
